Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,PAtt,PYds,PTD,Int,RushAtt,RushYds,RushTD,Rec,RecYds,RecTD,Solo,Int,Sk,College/Univ
6,202,TAM,Jack Cichy,ILB,22,2019,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,,,Wisconsin
6,203,JAX,Tanner Lee,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Nebraska
6,204,NYJ,Trenton Cannon,RB,24,2019,0,0,0,2,2,20,0,0,0,0,0,38,113,1,17,144,0,8,,,Virginia St.
6,205,LAR,Trevon Young,DE,23,2018,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Louisville
6,206,PHI,Matt Pryor,T,23,2019,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,,,,TCU
6,207,GNB,Equanimeous St. Brown,WR,21,2018,0,0,0,2,2,12,0,0,0,0,0,1,5,0,21,328,0,,,,Notre Dame
6,208,DAL,Cedrick Wilson,WR,22,2019,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,46,0,,,,Boise St.
6,209,MIA,Cornell Armstrong,CB,22,2019,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,11,,,Southern Miss
6,210,NWE,Braxton Berrios,WR,22,2019,0,0,0,1,,16,0,0,0,0,0,0,0,0,6,115,0,,,,Miami (FL)
6,211,HOU,Jordan Thomas,TE,22,2019,0,0,1,2,2,21,0,0,0,0,0,0,0,0,21,223,4,,,,Mississippi St.
6,212,BAL,Greg Senat,T,23,,0,0,0,,,,,,,,,,,,,,,,,,Wagner
6,213,MIN,Colby Gossett,G,23,2018,0,0,0,1,,5,0,0,0,0,0,0,0,0,0,0,0,,,,Appalachian St.
6,214,HOU,Peter Kalambayi,LB,23,2019,0,0,0,2,2,31,0,0,0,0,0,0,0,0,0,0,0,14,,,Stanford
6,215,BAL,Bradley Bozeman,C,23,2019,0,0,1,11,11,30,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama
6,216,OAK,Azeem Victor,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,Washington
6,217,DEN,Keishawn Bierria,ILB,23,2019,0,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0,3,,,Washington
6,218,MIN,Ade Aruna,DE,24,,0,0,0,,,,,,,,,,,,,,,,,,Tulane
7,219,NWE,Danny Etling,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,LSU
7,220,SEA,Alex McGough,QB,22,,0,0,0,,,,,,,,,,,,,,,,,,Florida International
7,221,IND,Matthew Adams,LB,22,2019,0,0,0,6,6,32,0,0,0,0,0,0,0,0,0,0,0,30,,,Houston
7,222,HOU,Jermaine Kelly,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,San Jose St.
7,223,SFO,Jullian Taylor,DT,23,2019,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,11,,,Temple
7,224,CHI,Javon Wims,WR,23,2019,0,0,0,1,1,20,0,0,0,0,0,0,0,0,22,218,1,,,,Georgia
7,225,MIN,Devante Downs,LB,22,2019,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,2,,,California
7,226,DEN,David Williams,RB,24,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas
7,227,MIA,Quentin Poling,LB,24,2019,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,Ohio
7,228,OAK,Marcell Ateman,WR,23,2019,0,0,0,2,2,18,0,0,0,0,0,0,0,0,20,270,1,,,,Oklahoma St.
7,229,MIA,Jason Sanders,K,22,2019,0,0,2,6,6,32,0,0,0,0,0,0,0,0,1,1,1,,,,New Mexico
7,230,JAX,Leon Jacobs,OLB,22,2019,0,0,0,8,8,26,0,0,0,0,0,0,0,0,0,0,0,42,,2,Wisconsin
7,231,LAR,Travin Howard,OLB,22,2019,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,13,,,TCU
7,232,GNB,James Looney,DE,23,2018,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,California
7,233,PHI,Jordan Mailata,T,21,,0,0,0,,,,,,,,,,,,,,,,,,
7,234,CAR,Andre Smith,ILB,21,2019,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,2,,,North Carolina
7,235,IND,Zaire Franklin,LB,22,2019,0,0,0,3,3,32,0,0,0,0,0,0,0,0,0,0,0,14,,,Syracuse
7,236,DAL,Bo Scarbrough,RB,21,2019,0,0,0,2,,6,0,0,0,0,0,89,377,1,1,5,0,,,,Alabama
7,237,DET,Nick Bawden,RB,22,2019,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,17,0,,,,San Diego St.
7,238,BAL,Zach Sieler,DE,23,2019,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,6,,1,Ferris St.
7,239,GNB,Hunter Bradley,LS,24,2019,0,0,0,2,2,32,0,0,0,0,0,0,0,0,0,0,0,1,,,Mississippi St.
7,240,SFO,Richie James,WR,23,2019,0,0,0,4,4,29,0,0,0,0,0,2,-1,0,15,295,2,1,,,Middle Tenn. St.
7,241,WAS,Greg Stroman,CB,22,2019,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,31,1,,Virginia Tech
7,242,CAR,Kendrick Norton,DT,21,,0,0,0,,,,,,,,,,,,,,,,,,Miami (FL)
7,243,NWE,Keion Crossen,CB,22,2019,0,0,0,2,1,27,0,0,0,0,0,0,0,0,0,0,0,20,,,West. Carolina
7,244,LAR,Justin Lawler,DE,23,2018,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,4,,,SMU
7,245,NOR,Will Clapp,C,22,2019,0,0,0,3,3,17,0,0,0,0,0,0,0,0,0,0,0,,,,LSU
7,246,PIT,Joshua Frazier,DT,22,,0,0,0,,,,,,,,,,,,,,,,,,Alabama
7,247,JAX,Logan Cooke,P,23,2019,0,0,2,5,5,32,3,3,20,0,0,0,0,0,0,0,0,,,,Mississippi St.
7,248,GNB,Kendall Donnerson,OLB,22,,0,0,0,,,,,,,,,,,,,,,,,,SE Missouri St.
7,249,CIN,Logan Woodside,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Toledo
7,250,NWE,Ryan Izzo,TE,22,2019,0,0,0,1,1,6,0,0,0,0,0,0,0,0,6,114,1,,,,Florida St.
7,251,LAC,Justin Jackson,RB,23,2019,0,0,0,4,4,20,0,0,0,0,0,79,406,2,24,157,0,,,,Northwestern
7,252,CIN,Rod Taylor,G,23,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi
7,253,CIN,Auden Tate,WR,21,2019,0,0,1,4,4,19,0,0,0,0,0,0,0,0,44,610,1,,,,Florida St.
7,254,ARI,Korey Cunningham,T,23,2019,0,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,,,,Cincinnati
7,255,BUF,Austin Proehl,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina
7,256,WAS,Trey Quinn,WR,22,2019,0,0,0,2,2,15,0,0,0,0,0,1,0,0,35,273,2,,,,SMU
,,,,,,,,,,,,,,,,,,,,,,,,,,,
