Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,PAtt,PYds,PTD,Int,RushAtt,RushYds,RushTD,Rec,RecYds,RecTD,Solo,Int,Sk,College/Univ
6,208,TAM,Scott Miller,WR,22,2019,0,0,0,2,2,10,0,0,0,0,0,2,16,0,13,200,1,,,,Bowling Green
6,209,SEA,Demarcus Christmas,DT,24,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.
6,210,CIN,Deshaun Davis,LB,23,,0,0,0,,,,,,,,,,,,,,,,,,Auburn
6,211,CIN,Rodney Anderson,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma
6,212,CAR,Dennis Daley,T,23,2019,0,0,0,4,4,14,0,0,0,0,0,0,0,0,0,0,0,,,,South Carolina
6,213,DAL,Donovan Wilson,S,22,2019,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,,,,Texas A&M
6,214,KAN,Darwin Thompson,RB,23,2019,0,0,0,1,1,12,0,0,0,0,0,37,128,1,9,43,0,,,,Utah St.
7,215,TAM,Terry Beckner,DT,22,,0,0,0,,,,,,,,,,,,,,,,,,Missouri
7,216,KAN,Nick Allegretti,G,23,2019,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,,,,Illinois
7,217,MIN,Kris Boyd,CB,22,2019,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,11,,,Texas
7,218,DAL,Mike Weber,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.
7,219,PIT,Derwin Gray,T,24,,0,0,0,,,,,,,,,,,,,,,,,,Maryland
7,220,HOU,Cullen Gillaspia,RB,24,2019,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,,,,Texas A&M
7,221,CLE,Donnie Lewis Jr.,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,Tulane
7,222,CHI,Kerrith Whyte,RB,22,2019,0,0,0,1,,6,0,0,0,0,0,24,122,0,1,9,0,,,,Florida Atlantic
7,223,CIN,Jordan Brown,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,South Dakota St.
7,224,DET,Isaac Nauta,TE,22,2019,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,13,0,,,,Georgia
7,225,BUF,Darryl Johnson,DE,22,2019,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,6,,1,North Carolina A&T
7,226,GNB,Ty Summers,LB,23,2019,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,,,,TCU
7,227,WAS,Jimmy Moreland,CB,24,2019,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,0,0,32,,,James Madison
7,228,BUF,Tommy Sweeney,TE,24,2019,0,0,0,1,1,6,0,0,0,0,0,0,0,0,8,114,0,,,,Boston Col.
7,229,DET,P.J. Johnson,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Arizona
7,230,OAK,Quinton Bell,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Prairie View
7,231,NOR,Aliz� Mack,TE,22,,0,0,0,,,,,,,,,,,,,,,,,,Notre Dame
7,232,NYG,George Asafo-Adjei,T,22,,0,0,0,,,,,,,,,,,,,,,,,,Kentucky
7,233,MIA,Chandler Cox,RB,23,2019,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,,,,Auburn
7,234,MIA,Myles Gaskin,RB,22,2019,0,0,0,1,1,7,0,0,0,0,0,36,133,1,7,51,0,,,,Washington
7,235,JAX,Dontavius Russell,DT,23,2019,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,,,Auburn
7,236,SEA,John Ursua,WR,25,2019,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,11,0,,,,Hawaii
7,237,CAR,Terry Godwin,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Georgia
7,238,CHI,Stephen Denmark,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,Valdosta St.
7,239,MIN,Dillon Mitchell,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Oregon
7,240,IND,Jackson Barton,T,24,,0,0,0,,,,,,,,,,,,,,,,,,Utah
7,241,DAL,Jalen Jelks,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Oregon
7,242,LAC,Cortez Broughton,DT,23,2019,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,,,Cincinnati
7,243,LAR,Nick Scott,S,24,2019,0,0,0,1,1,16,0,0,0,0,0,1,6,0,1,23,0,1,,,Penn St.
7,244,NOR,Kaden Elliss,LB,24,2019,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,Idaho
7,245,NYG,Chris Slayton,DT,23,,0,0,0,,,,,,,,,,,,,,,,,,Syracuse
7,246,IND,Javon Patterson,C,22,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi
7,247,MIN,Olabisi Johnson,WR,22,2019,0,0,0,3,3,16,0,0,0,0,0,1,6,0,31,294,3,,,,Colorado St.
7,248,ARI,Joshua Miles,T,23,2019,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,,,,Morgan St.
7,249,ARI,Michael Dogbe,DE,23,2019,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,,,Temple
7,250,MIN,Austin Cutting,LS,21,2019,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,,,,Air Force
7,251,LAR,Dakota Allen,LB,23,2019,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,,,,Texas Tech
7,252,NWE,Ken Webster,CB,23,2019,0,0,0,1,,8,0,0,0,0,0,0,0,0,0,0,0,17,,,Mississippi
7,253,WAS,Jordan Brailford,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma St.
7,254,ARI,Caleb Wilson,TE,23,,0,0,0,,,,,,,,,,,,,,,,,,UCLA
,,,,,,,,,,,,,,,,,,,,,,,,,,,
