Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,PAtt,PYds,PTD,Int,RushAtt,RushYds,RushTD,Rec,RecYds,RecTD,Solo,Int,Sk,College/Univ
6,203,DEN,De'Angelo Henderson,RB,24,2018,0,0,0,0,0,8,0,0,0,0,0,9,32,0,2,36,1,2,,,Coastal Carolina
6,204,NYJ,Derrick Jones,CB,22,2018,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,,,Mississippi
6,205,DET,Jeremiah Ledbetter,DE,23,2018,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,7,,0.5,Arkansas
6,206,LAR,Sam Rogers,FB,22,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech
6,207,CIN,Brandon Wilson,RB,23,2019,0,0,0,3,3,36,0,0,0,0,0,0,0,0,0,0,0,21,,,Houston
6,208,ARI,Rudy Ford,S,22,2019,0,0,0,3,2,33,0,0,0,0,0,0,0,0,0,0,0,13,,,Auburn
6,209,WAS,Robert Davis,WR,22,2019,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,17,0,,,,Georgia St.
6,210,SEA,Justin Senior,T,23,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi St.
6,211,NWE,Conor McDermott,T,24,2019,0,0,0,1,,15,0,0,0,0,0,0,0,0,0,0,0,,,,UCLA
6,212,GNB,Kofi Amichia,C,23,,0,0,0,,,,,,,,,,,,,,,,,,South Florida
6,213,PIT,Colin Holba,LS,23,2019,0,0,0,0,,18,0,0,0,0,0,0,0,0,0,0,0,,,,Louisville
6,214,PHI,Elijah Qualls,DT,22,2017,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,3,,,Washington
6,215,DET,Brad Kaaya,QB,22,,0,0,0,,,,,,,,,,,,,,,,,,Miami (FL)
6,216,DAL,Marquez White,CB,22,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.
6,217,TEN,Corey Levin,OL,23,2018,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,,,,Tenn-Chattanooga
6,218,KAN,Leon McQuay,S,22,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,,,USC
7,219,MIN,Stacy Coley,WR,23,2018,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (FL)
7,220,MIN,Ifeadi Odenigbo,DL,23,2019,0,0,0,3,3,17,0,0,0,0,0,0,0,0,0,0,0,18,,7,Northwestern
7,221,OAK,Shalom Luani,S,23,2019,0,0,0,2,1,31,0,0,0,0,0,0,0,0,0,0,0,21,,,Washington St.
7,222,JAX,Jalen Myrick,CB,22,2017,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,Minnesota
7,223,TAM,Stevie Tu'ikolovatu,NT,26,,0,0,0,,,,,,,,,,,,,,,,,,USC
7,224,CLE,Zane Gonzalez,K,22,2019,0,0,2,6,1,39,0,0,0,0,0,0,0,0,0,0,0,,,,Arizona St.
7,225,LAC,Isaac Rochell,DT,22,2019,0,0,0,5,5,35,0,0,0,0,0,0,0,0,0,0,0,25,1,7,Notre Dame
7,226,SEA,David Moore,WR,22,2019,0,0,0,7,7,31,0,0,0,0,0,4,30,0,43,746,7,,,,East Central (OK)
7,227,TEN,Josh Carraway,OLB,23,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,TCU
7,228,DAL,Joey Ivie,DT,22,2019,0,0,0,0,,8,0,0,0,0,0,0,0,0,0,0,0,,,,Florida
7,229,SFO,Adrian Colbert,DB,23,2019,0,0,0,5,4,27,0,0,0,0,0,0,0,0,0,0,0,63,,,Miami (FL)
7,230,WAS,Josh Harvey-Clemons,S,23,2019,0,0,0,2,2,35,0,0,0,0,0,0,0,0,0,0,0,27,,1.5,Louisville
7,231,OAK,Jylan Ware,T,23,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama St.
7,232,MIN,Elijah Lee,LB,21,2019,0,0,0,6,,38,0,0,0,0,0,0,0,0,0,0,0,59,,1,Kansas St.
7,233,CAR,Harrison Butker,K,22,2019,0,0,3,13,,45,0,0,0,0,0,0,0,0,0,0,0,1,,,Georgia Tech
7,234,LAR,Ejuan Price,DE,24,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Pittsburgh
7,235,WAS,Joshua Holsey,DB,23,2018,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,4,,,Auburn
7,236,TEN,Brad Seaton,T,23,,0,0,0,,,,,,,,,,,,,,,,,,Villanova
7,237,MIA,Isaiah Ford,WR,21,2019,0,0,0,2,2,9,0,0,0,0,0,1,11,0,23,244,0,,,,Virginia Tech
7,238,GNB,Devante Mays,RB,23,2017,0,0,0,0,0,8,0,0,0,0,0,4,1,0,3,0,0,,,,Utah St.
7,239,DAL,Noah Brown,WR,21,2018,0,0,0,0,0,21,0,0,0,0,0,0,0,0,9,87,0,5,,,Ohio St.
7,240,JAX,Marquez Williams,FB,23,2017,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (FL)
7,241,TEN,Khalfani Muhammad,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,California
7,242,OAK,Elijah Hood,RB,21,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,North Carolina
7,243,HOU,Kyle Fuller,C,23,2018,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,,,,Baylor
7,244,OAK,Treyvon Hester,DT,24,2019,0,0,0,3,1,41,0,0,0,0,0,0,0,0,0,0,0,19,,2,Toledo
7,245,MIN,Jack Tocho,CB,21,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina St.
7,246,DAL,Jordan Carrell,DT,23,,0,0,0,,,,,,,,,,,,,,,,,,Colorado
7,247,GNB,Malachi Dupre,WR,21,2018,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,LSU
7,248,PIT,Keion Adams,OLB,22,,0,0,0,,,,,,,,,,,,,,,,,,West. Michigan
7,249,SEA,Chris Carson,RB,22,2019,0,0,2,21,21,33,0,0,0,0,0,574,2589,16,64,488,3,,,,Oklahoma St.
7,250,DET,Pat O'Connor,DE,23,2019,0,0,0,1,,11,0,0,0,0,0,0,0,0,0,0,0,2,,,East. Michigan
7,251,CIN,Mason Schreck,TE,23,2019,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,,Buffalo
7,252,CLE,Matthew Dayes,RB,23,2018,0,0,0,0,0,23,0,0,0,0,0,5,13,0,4,29,0,9,,,North Carolina St.
7,253,DEN,Chad Kelly,QB,23,2018,0,0,0,0,0,1,0,0,0,0,0,1,-1,0,0,0,0,,,,Mississippi
,,,,,,,,,,,,,,,,,,,,,,,,,,,
