Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,PAtt,PYds,PTD,Int,RushAtt,RushYds,RushTD,Rec,RecYds,RecTD,Solo,Int,Sk,College/Univ
6,201,JAX,Brandon Allen,QB,24,2019,0,0,0,2,,3,39,84,515,3,2,10,39,0,0,0,0,,,,Arkansas
6,202,DET,Anthony Zettel,DT,24,2019,0,0,1,10,9,49,0,0,0,0,0,0,0,0,0,0,0,51,,7.5,Penn St.
6,203,KAN,Dadi Nicolas,DE,23,2016,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,,,,Virginia Tech
6,204,MIA,Jordan Lucas,S,23,2019,0,0,0,4,1,49,0,0,0,0,0,0,0,0,0,0,0,26,1,1,Penn St.
6,205,ARI,Harlan Miller,CB,22,2018,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,9,1,,SE Louisiana
6,206,LAR,Mike Thomas,WR,22,2019,0,0,0,1,1,40,0,0,0,0,0,0,0,0,10,144,0,7,,,Southern Miss
6,207,SFO,Jeff Driskel,QB,23,2019,0,0,0,5,,12,167,281,1688,10,6,47,281,3,1,6,0,,,,Louisiana Tech
6,208,NWE,Kamu Grugier-Hill,OLB,22,2019,0,0,1,10,,54,0,0,0,0,0,0,0,0,0,0,0,75,1,1,East. Illinois
6,209,BAL,Maurice Canady,CB,22,2019,0,0,0,3,2,32,0,0,0,0,0,0,0,0,0,0,0,63,1,,Virginia
6,210,DET,Jimmy Landes,LS,24,,0,0,0,,,,,,,,,,,,,,,,,,Baylor
6,211,SFO,Kelvin Taylor,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Florida
6,212,DAL,Kavon Frazier,S,22,2019,0,0,0,3,3,44,0,0,0,0,0,0,0,0,0,0,0,45,,1,Central Michigan
6,213,SFO,Aaron Burbridge,WR,22,2016,0,0,0,1,1,16,0,0,0,0,0,0,0,0,7,88,0,9,,,Michigan St.
6,214,NWE,Elandon Roberts,ILB,22,2019,0,0,2,21,21,60,0,0,0,0,0,0,0,0,1,38,1,119,,4,Houston
6,215,SEA,Joey Hunt,C,22,2019,0,0,1,7,7,34,0,0,0,0,0,0,0,0,0,0,0,,,,TCU
6,216,DAL,Darius Jackson,RB,22,2018,0,0,0,0,0,4,0,0,0,0,0,6,16,0,0,0,0,,,,East. Michigan
6,217,DAL,Rico Gathers,TE,22,2018,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,45,0,,,,Baylor
6,218,BUF,Kevon Seymour,CB,22,2017,0,0,0,3,1,31,0,0,0,0,0,0,0,0,0,0,0,38,,,USC
6,219,DEN,Will Parks,S,22,2019,0,0,0,9,9,62,0,0,0,0,0,0,0,0,0,0,0,103,4,1,Arizona
6,220,PIT,Travis Feeney,OLB,23,,0,0,0,,,,,,,,,,,,,,,,,,Washington
6,221,NWE,Ted Karras,G,23,2019,0,0,1,13,13,60,0,0,0,0,0,0,0,0,0,0,0,,,,Illinois
7,222,TEN,Aaron Wallace,OLB,23,2018,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,12,,1,UCLA
7,223,MIA,Brandon Doughty,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,Western Kentucky
7,224,SDG,Donavon Clark,G,23,,0,0,0,,,,,,,,,,,,,,,,,,Michigan St.
7,225,NWE,Devin Lucien,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Arizona St.
7,226,JAX,Jonathan Woodard,DE,22,2018,0,0,0,1,,6,0,0,0,0,0,0,0,0,0,0,0,8,,1,Central Arkansas
7,227,MIN,Stephen Weatherly,OLB,22,2019,0,0,0,8,8,49,0,0,0,0,0,0,0,0,0,0,0,45,,6,Vanderbilt
7,228,DEN,Riley Dixon,P,23,2019,0,0,4,7,4,64,1,1,16,0,0,1,14,0,0,0,0,4,,,Syracuse
7,229,PIT,Demarcus Ayers,WR,22,2016,0,0,0,0,0,2,0,0,0,0,0,2,-12,0,6,53,1,,,,Houston
7,230,CHI,Daniel Braverman,WR,22,2016,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,West. Michigan
7,231,MIA,Thomas Duarte,TE,21,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,UCLA
7,232,WAS,Steven Daniels,ILB,23,,0,0,0,,,,,,,,,,,,,,,,,,Boston Col.
7,233,PHI,Jalen Mills,S,22,2019,0,0,3,15,15,48,0,0,0,0,0,0,0,0,0,0,0,168,4,,LSU
7,234,OAK,Vadal Alexander,G,22,2017,0,0,0,5,5,24,0,0,0,0,0,0,0,0,0,0,0,,,,LSU
7,235,NYJ,Lac Edwards,P,24,2019,0,0,4,9,9,64,1,1,31,0,0,1,0,0,0,0,0,,,,Sam Houston St.
7,236,DET,Dwayne Washington,RB,22,2019,0,0,0,4,2,46,0,0,0,0,0,145,523,1,13,82,0,6,,,Washington
7,237,NOR,Daniel Lasco,RB,23,2017,0,0,0,0,0,10,0,0,0,0,0,11,32,0,2,11,0,7,,,California
7,238,ATL,Devin Fuller,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,UCLA
7,239,IND,Trevor Bates,LB,23,2018,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,,,Maine
7,240,PHI,Alex McCalister,DE,22,,0,0,0,,,,,,,,,,,,,,,,,,Florida
7,241,NYJ,Charone Peake,WR,23,2018,0,0,0,1,1,31,0,0,0,0,0,0,0,0,22,214,0,5,,,Clemson
7,242,WAS,Keith Marshall,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Georgia
7,243,SEA,Kenny Lawler,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,California
7,244,MIN,Jayron Kearse,S,22,2019,0,0,0,5,5,62,0,0,0,0,0,0,0,0,0,0,0,59,1,0.5,Clemson
7,245,CIN,Clayton Fejedelem,S,23,2019,0,0,0,7,7,64,0,0,0,0,0,2,6,0,0,0,0,76,1,,Illinois
7,246,PIT,Tyler Matakevich,OLB,23,2019,0,0,0,5,5,63,0,0,0,0,0,0,0,0,0,0,0,48,,,Temple
7,247,SEA,Zac Brooks,RB,23,,0,0,0,,,,,,,,,,,,,,,,,,Clemson
7,248,IND,Austin Blythe,C,24,2019,0,0,2,19,1,55,0,0,0,0,0,0,0,0,0,0,0,,,,Iowa
7,249,SFO,Prince Charles Iworah,CB,23,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Western Kentucky
7,250,CLE,Scooby Wright,ILB,22,2017,0,0,0,1,,13,0,0,0,0,0,0,0,0,0,0,0,5,,,Arizona
7,251,PHI,Joe Walker,ILB,23,2019,0,0,1,7,2,42,0,0,0,0,0,0,0,0,0,0,0,49,,,Oregon
7,252,CAR,Beau Sandland,TE,23,,0,0,0,,,,,,,,,,,,,,,,,,Montana St.
7,253,TEN,Kalan Reed,CB,22,2017,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,,,Southern Miss
,,,,,,,,,,,,,,,,,,,,,,,,,,,
